Revenue,Zip,DollarPerPet,DollarPerClinic,TotalPets,TotalClinics,PetsPerClinic,Product.Sales,Product.Sales2,Avg.Vet.Cost,PercentCoupon,NumVets5mi,NmVets10mi,Est.Median.Inc,Rnd.Inc.5,Rnd.Pop,Population,Households,Est.Median.Inc2,Rnd.Inc.10,Pop3,Household4,Male,Female,White,PercWhite,Black,PercBlack,American.Indian,Asian,PercAsian,Hawaiian,Other.Race,X2Races,HispOrigin,PercHispanic,X2025Pop,Male5,Female6,White7,Black8,AmInd9,Asian10,HW11,Other12,X2Race13,HispOrigin14,X2025Pop15,target
31888.79,32327,83.92,1275.55,420.93,25,15.2,0.28,8928.86,237,0.04,1,1,68591.97,70000,10000,9283,3395,62240.08,70000,26717,9726,4644.55,4638.46,7838.55,0.78,1110.84,0.11,14.24,84.51,0.01,5.6621,56.11,178.77,224.59,0.02,9092.74,13666.76,13050.45,21111.05,4629.4,33.11,222.71,0.19,221.47,499.29,819.8,27629.24,31888.79
13937.7,19425,69.34,449.6,201,31,7.9908,0.11,1533.15,227,0.03,12,31.29,122575.17,130000,80400,76503,28047,104547.83,110000,295645,111777,37211.2889,38725.04,62126.58,0.78,2916.75,0.041,118.56,9305.99,0.12,24.79,669.65,1340.32,3713.2969,0.04,81194.84,145747.72,149896.88,250945.95,15217.35,273.86,19519.76,116.76,3816.59,5754.34,13552.98,311587.96,13937.7
13766.36,32424,101.97,1058.95,135,13,10.38,0.47,6470.19,229,0.02,1.36,1.61,38658.25,40000,10000,3631,954,38678.53,40000,9597,2745,1738.6989,1415.65,2624.61,0.26,713.1,0.07,38.48,48.65,0.0167,5.959,63.73,142.91,267.67,0.03,3496.38,5645.03,3951.98,7367.82,1589.09,102.98,90.2,20.0795,146.39,300.53,794.7817,9406.46,13766.36
33172.87,78934,85.28,1228.62,389,28.04,14.41,0.29,9620.13,218,0.01,2,8,62823.49,72700,40000,35308,11867,70477.22,80000,278727,87447,17498.53,17809.14,27979.9,0.7,4526.18,0.0882,429.0601,485.26,0.01,71.8036,1396.39,629.14,13913.56,0.3073,42067.2,138387.16,140339.56,200085.07,53542.63,1599.4,6442.33,276.53,11897.52,4883.25,130332.21,314395.15,33172.87
10477.61,78934,86.59,805.97,121,13,9.31,0.34,3562.39,442,0.04,1.55,2.03,35129.6323,40000,10900,8654,2763,32940.98,42400,9610,3038,4368.97,4285.1,8009.01,0.8,1.08,0.0436,133.551,10.17,0.0186,32.4622,598.84,34.96,8264.14,0.83,8411.4941,4838.74,4771.21,8913.61,4.07,207.1603,38.31,39.0557,618.97,35,9146.86,10141.28,10477.61
8824.08,75979,74.78,678.78,118,13,8.6268,0.24,2117.78,235,0.01,1.15,1,41322.21,50000,10000,5091,1678,44625.42,50000,11441,3512,2410.8897,2373.7621,3788.55,0.38,1077.12,0.11,22.9002,8.99,0.0144,5.4903,139.87,72.8,448.74,0.04,4719.98,6579.89,4861.02,8814.42,1997.22,10.74,37.8924,6.7451,257.0699,190.68,1199.16,10704.52,8824.08
78265.7,17566,69.82,1476.71,1121,53,21.15,0.15,11571.6578,204,0.02,2.87,11,64105.62,70000,19700,16388,5924,69543.52,70000,70686,25136,8233.56,8154.65,16009.56,0.8,396.0126,0.0178,9.83,49.05,0.0117,7.027,112.52,141.49,960.85,0.05,17384.68,35802.44,34883.2,68570.65,532.35,165.8558,359,0.12,663.0902,557.27,3045.06,74010.42,78265.7
51838.95,19438,70.82,1151.98,738.55,45,16.27,0.12,6220.67,197,0.02,7,29.27,87412.98,90000,90000,86260,32546.78,92672.4,1.00E+05,343396,126938,43632.67,42627.07,72883.3158,0.8028,3880.0623,0.05,97.24,6048.02,0.07,56.95,1101.72,1278.9,3954.29,0.04,89344.99,170269.4,173126.56,289730.54,16066.71,287.96,28002.5,86,3087.83,6134.42,12558.07,351981.68,51838.95
76185.98,19608,70.2105,1465.12,1094,52,21.04,0.13,9904.18,198,0.0246,7,17,74189.17,80000,80000,79325,30472,60225.11,70000,282579,102702,38606.63,40718.06,68513.98,0.86,4161.0241,0.04,249.94,2117.41,0.03,20,2797.03,2039.97,9367.16,0.12,80994.09,138648.77,143174.8219,218085.3,18145.09,2906.69,4684.98,191.8954,17196.75,10727.9865,80454.04,289257.72,76185.98
9688.72,54235,70.72,699.4408,137,12,11.42,0.16,1550.2,209,0.06,1.67,5,50815.14,60000,20000,11683.75,5610,54602.85,60000,15762,7612,5539.63,5833.75,10710.28,0.54,157.99,0.01,144.65,89.52,0.0115,5.4738,71.528,259.4,361.56,0.02,11357.53,9164.3517,8006.99,15006.86,170.41,160.59,98.91,7.351,51.26,274.13,490.9,15902.5,9688.72
22500.6028,46534,80.67,902.28,302,27,11.19,0.25,6090.39,224,0.03,1.2,2,45017.46,50000,10000,7799,2997,51035.88,60000,20814,7930,3967.84,3831.55,7594.3,0.76,4.23,0.0199,10.99,11.83,0.0105,9.1914,113.76,64.3,364.28,0.04,7605.91,10346.4001,10433.19,20141.42,82.31,39.77,84.23,10.5346,238.35,228.11,764.49,20145.84,22500.6028
1540.85,66436,55.03,96.3,28,16,1.75,0.14,215.72,242.08,0.1,1.26,2.24,49587.47,50000,10000,5046,2114,54952.3,60000,8615,3530,2415.7,2630.03,4661.79,0.4424,16.11,0.0206,126.34,21.7044,0.0191,9.7669,71.4614,201.76,225.32,0.02,4848.3396,4242.97,4607.3076,7722.86,47.59,409.03,55.15,7.41,29.56,343.88,378.36,8217.72,1540.85
51788.28,94503,87.63,1056.9,689.4,49,12.06,0.29,15018.6,59,0.02,2,9,82526.3468,80000,80000,79978,25694,82504.5,90000,264989,90908,38422.96,41555.51,30425.4,0.38,13826.72,0.17,440.49,22056.94,0.28,975.05,7131.93,5121.93,20820.73,0.26,88603.12,130269.17,137331.4303,158523.1156,31953.51,2112.5113,52740.2412,2042.46,27967.13,19472.9916,74613.58,291240.53,51788.28
12399.91,98626,68.13,563.63,182,21.16,8.27,0.14,1735.99,169,0.02,1,5,51928.1434,58000,50000,44550,18238,51101.07,60000,82286,32748,21883.08,22666.83,39003.86,0.78,562.79,0.01,603.5101,627.5,0.0232,125.65,899.3,1805.1165,4833.5869,0.1,45097.49,40796.55,41489.33,72630.74,768.04,1394.71,1147.82,280.13,1296.5,4767.93,7909.91,81840.33,12399.91
29727.2776,28115,73.13,1173.22,393.71,23,16.04,0.182,4857.13,180,0.02,4,14,70057.55,80000,60000,56444,21585,83109.63,90000,154460,58266,27929.02,28514.74,47984.66,0.7827,3750.8966,0.08,175.17,2273.34,0.04,32,268.64,1050.13,3466.76,0.0532,64159.18,76015.36,79486.4442,134978.41,10627.66,390.37,4026.31,46.08,1767.14,2624.23,8585.49,172886.18,29727.2776
3331.5774,51878.94,44.91,449.12,40,4,10,0.1204,233.54,481,0.08,1.5,2.44,45930.4333,50000,20000,18991,7551,50289.19,57300,30768,12149,9147.38,9844.07,17291.1727,0.8171,1035.73,0.05,105.41,120.37,0.0115,26.12,82.0504,372.43,435.7,0.035,19111.54,14786.31,15981.77,28380.43,1215.12,168.103,210.02,54.68,74.77,662.94,626.17,30712.25,3331.5774
13734.49,98520,72.67,1056.5,189,13,14.54,0.19,2609.55,143,0.01,1.42,3.1,46354.03,50000,30000,24511,9529,46773.21,50000,36306,14162,12208.85,12278.4784,21598.53,0.72,130.51,0.0167,1030.1,346.81,0.01,143.65,216.92,1044.6,3426.49,0.11,22871.48,18696.71,17609.7,32115.02,345.29,1523.28,522.84,153.68,307.41,1338.89,4354,33519.48,13734.49
7612.79,72450,63.44,1522.56,120,5,24,0.16,1218.05,262,0.0368,1.56,2,45353.88,50000,30000,27243,10359,47527.58,50000,40121.21,14601,13089.1,13487.548,25615.94,0.85,794.983,0.02,70.42,115.13,0.0106,36.4,175.513,587.64,774.76,0.03,29726.41,18861.81,19748.08,37080.4224,699.26,304.8141,137.13,40.01,241.84,734.12,1041.98,39705.4578,7612.79
2851.18,47394,61.98,219.32,46,13,4.0019,0.11,313.63,192,0.04,1,2.34,43740.42,50000,10000,8015,3377,44131.45,50100,20273,7916.7,3852.75,4162.27,7601.36,0.76,92.13,0.01,6.34,4.19,0.0103,7.951,193.23,117.77,288.4508,0.01,7763.8688,9935.6547,10423.09,19391.07,150.89,28.83,81.7015,12.2863,298.7,384.94,895.03,18679.72,2851.18
56342.23,30528,78.8482,1083.5,731,52,14.06,0.25,14085.56,178,0.01,1,5,46017.43,50000,20000,13943,5960.83,49184.28,50000,44984,17941.43,7247.4372,7200.11,13353.1258,0.66,240.1,0.01,105.79,67.06,0.0105,30.7671,152.82,244.18,476.12,0.02,15498.5343,22294.12,22689.41,41757.07,637.33,201.98,443.43,121.28,1059.73,762.69,3147.06,49021.5,56342.23
51487.14,63049,83.99,990.14,651.79,52,11.79,0.22,11327.17,194,0.03,5,36,73629.74,80000,70000,67597.21,25411,75584.6737,79000,342275.39,137754,33090,34132.77,63825.12,0.91,419.37,0.01,96.87,1820.7887,0.02,65.51,144.33,1536.62,1319.29,0.02,69828.51,171668.23,180807.71,324958.8,6570.5,637.2421,11863.61,123.08,1897.77,6549.08,8417.07,361509.64,51487.14
13699.44,26201,63.42,1141.62,216,12,18,0.17,2328.9,238,0.04,1.34,1.8,40580.61,50000,20000,13223,4985,41392.65,50000,23340,8835,6505.85,6717.36,12631.88,0.63,269.3157,0.02,30.51,27.33,0.01,4.1681,18.87,97.73,247.15,0.01,13943.87,11615.08,11724.47,22610.73,447.75,34.14,53.13,8.7533,22.99,170.8,395.3,23751.66,13699.44
1849.86,73772,80.43,154.16,23,12,1.92,0.17,314.48,183,0.1,1.42,1.85,55231.72,60000,10000,3556,1061,59136.86,60000,4370,1448,2276.08,1280.21,2657.1086,0.26,332,0.03,199.1,10.355,0.0255,25.0643,202.1911,138.69,790.48,0.08,5010.73,3116.2076,1735.82,3263.98,335.01,237.08,0.09,23.8759,339.27,194.86,805.67,5766.87,1849.86
1562.6,72927,91.92,312.52,17,5,3.4,0.18,281.27,222,0.08,1,2,39485.01,40000,10100,5461,2048.6,43833.13,50000,10501,4217.57,2596.18,2674.2653,5115.56,0.51,15.26,0.0261,61.13,16.7757,0.0115,7.7349,224.94,43.66,358.33,0.04,5245.13,5141.42,5359.16,9886.78,63.59,104.64,31.3,8.113,231.04,183.23,472.87,10177.33,1562.6
10410.43,27025,62.34,800.8,167,13,12.85,0.17,1769.77,201.3,0.02,2,7,46183.0207,50000,20000,12329,4997,49492.12,50000,34907,12970.6,5950.85,6378.24,9844.43,0.49,1683.03,0.08,47.41,48.71,0.0104,5.2522,436.82,255.393,979.0085,0.04,12840.3549,17087.96,17818.79,29363.84,3624.02,133.59,168.19,2.43,1146.32,468.37,2012.89,33431.48,10410.43
2949.58,67114,51.75,245.8,57,12,4.75,0.11,324.45,205,0.1,1,3,51538.06,60000,20000,15627,6193,57248.52,60000,32724,12588,7635.22,7991.44,14371.19,0.72,394.49,0.02,56.04,147.59,0.01,60.16,145.39,451.8,1904.32,0.1,16100.9,16297.16,16426.39,28677.9505,663.37,187.63,238.19,84.99,284.94,927.8,3807.93,33307.96,2949.58
103918.61,78934,95.16,2037.62,1092,51,21.41,0.3,31175.58,202,0.03,5,12,69720.63,70000,80000,76325,26903,80367.03,90000,201171.89,68407,37236.91,39091.4721,46615.72,0.58,12778.55,0.16,247.67,1765.75,0.02,50.98,11661.68,3204.17,22763.4766,0.29,76680.16,104257.15,102401.67,149769.75,25468.33,594.48,5513.68,160.08,17747.69,7404.83,42183.02,204997,103918.61
15840.31,34400.03,73.68,1218.49,215,13,16.54,0.25,3960.08,197,0.04,2,14,46479.43,50000,70000,69110,28569,51664.13,60000,232277,87479,33633.3103,36239.49,43931.38,0.63,21114.99,0.3,152.704,1187.76,0.0181,11.27,685.27,2087.85,4869.94,0.07,76028.8,110958.83,121317.87,134675.16,84787.63,482.2999,5713.21,33.21,1964.16,4699.49,11249.59,255107.23,15840.31
9181.21,98277,79.15,706.25,116,13,8.92,0.12,1491.2609,141,0.02,3.07,6,58326.11,60000,40000,36267,14077,63762.18,70000,60664.08,23132.53,18353.2,17913.85,26720.14,0.7232,2394.65,0.06,639.31,2855.75,0.07,183.65,759,2714.57,4308.46,0.11,35844.21,28060.89,27591.03,44476.86,2511.63,965.39,3420.89,206.21,871.82,3199.11,5265.65,55980.91,9181.21
17431.8389,78934,72.74,243.69,134,40,3.35,0.1493,1657.08,188,0.03,1,10,58865.74,60000,60000,53597,19655,61663.13,70000,85342,31734,26792.2,26804.62,39059.05,0.65,579.48,0.0287,832.61,1522.92,0.03,210.96,9523.82,2344.01,16349.67,0.27,55946.06,42503.6,42838.6,66710.68,743.17,1599.9,1774.78,247.18,10844.43,4279.6441,20235.78,89934.44,17431.8389
7477.9,98031,74.04,536.2628,101,42,2.4,0.1905,822.57,78,0.01,16,48,70352,80000,250000,249074,86744,75905.42,80000,751806,269251,125486.15,123588.19,124450.27,0.5394,30087.44,0.12,2612.36,45166.84,0.18,2479.5366,23170.41,17903.9192,39498.26,0.16,308227.17,377156.11,374649.74,416298.89,79233.26,6758.71,124569.2,13229.99,56560.7,55155.09,113722.68,922172.78,7477.9
1300.55,74578,76.5,100.04,17,13,1.31,0.12,156.07,191,0.05,1.41,1.55,38343.42,40000,10000,1892,724,39539.14,40000,6168,2369,919.83,971.89,1298.86,0.13,16.94,0.032,366.39,20.37,0.0234,19.9841,11.84,177.33,70,0.01,1772.4,3035.61,3132.29,4212.71,55.9,1209.59,58.26,20.4653,35,596.43,223.04,5750.9,1300.55
5843.42,78934,106.24,417.39,55,14,3.93,0.4,1414.569,211,0.08,1.48,1.59,40883.41,50000,10000,2674,774,42993.9081,50000,4232,1220,1314.18,1359.45,2604.68,0.26,20.02,0.0358,0.9,23.46,0.0267,11.5858,16.25,8.32,1473.49,0.0936,3164.03,2195.88,2036.38,4001.86,89.39,44.5677,42.55,18.6213,64.39,28.87,2134.02,5279.858,5843.42
7094.77,76634,82.5,545.75,86,13,6.62,0.21,1489.9,240,0.04,1.12,1.45,49619.68,50000,10000,3970,1487,52599.3857,60000,8318,3310.14,1873.46,2096.24,3682.52,0.37,151.17,0.02,4.2,13.7174,0.022,5.5454,9.51,86.92,638.21,0.0607,3779.53,4002.86,4314.89,7825.64,218.43,23.36,62.1,6.2459,27.72,160.5,1328.84,8001.54,7094.77
988.89,71822,63.9243,247.22,12,4,3,0.1553,326.33,328,0.0764,1.19,2,46120,50000,10000,3509.55,1256,52976.2603,70000,10908,4401,1718.0531,1555.56,2097.3,0.21,710.4086,0.08,14.34,26.27,0.0114,4.4898,8.26,50.28,16.62,0.0151,3557.9497,5338.76,5569.03,8586.14,1868.22,68.02,103.94,7.7114,34.12,247.35,109.46,10009.84,988.89
24468.87,2339,71.76,998.9507,341,25.86,12.63,0.1,2446.89,201,0.03,5,19,109261.82,110000,63000,59483,22394.7,98824.16,1.00E+05,274870,101591,29489.63,29993.1,56590.67,0.94,587.39,0.01,14.6,682.14,0.01,18.22,533.25,1035.3996,876.86,0.01,62258.92,132727.87,142142.08,249118.59,10784.34,152.48,5503.41,157.24,3995.45,5158.45,6380.17,286190.81,24468.87
23670.43,77640,84.84,946.82,279,25,11.16,0.25,5917.61,209,0.022,2,7,55577.04,59700,70000,66941,23628,51308.29,60000,144450.13,52434.08,35705.89,31234.77,47808.59,0.68,12495.18,0.18,313.57,3502.75,0.05,14.8,1366.67,1439.1,14441.65,0.21,64667.53,77150.23,68173.09,96205.61,36026.68,672.01,6196.9,75.92,3324.39,2821.81,34058.04,151800.6551,23670.43
23010.1,63321.59,83.07,920.4,277,25,11.08,0.27,6373.0399,209.46,0.02,3,10,61189.16,70000,53400,49906,13955,60393.89,70000,220467.67,66246,25223.94,24681.85,37738.62,0.75,7818.77,0.16,455.4,310.82,0.01,41.9914,2636.05,1463.9649,23009.7048,0.45,53722.89,115685.81,118036.51,166016.73,49067.57,1037.488,3160.79,16.74,9379.38,4912.53,109644.58,245696.7791,23010.1
9007.2221,7041,97.23,491.56,91,18,5.06,0.2699,2654.42,203.91,0.01,15,56,87992.73,90000,455800,447147.65,164079,82386.82,90000,1556116,543572,219496.03,243892.49,190859.09,0.41,203625.55,0.43,446.31,30174.62,0.06,42.19,26049.1702,10063.69,97192.9273,0.13,490330.04,754679.32,801436.22,787061.28,446771.18,4056.13,102555.22,339.24,142313.6514,40350.34,408264.87,1651139.29,9007.2221
8294.89,78934,54.93,638.07,151,13,11.62,0.0982,414.74,209,0.02,3.66,6,55981.5684,60000,1.00E+05,92137,25153,55967.8083,60000,285658,81551,45393.02,46743.53,71062.62,0.71,7719.96,0.08,1093.34,2863.85,0.03,127.16,5553.28,3716.35,52029.84,0.4373,100221.85,140079.73,145578.59,209702.45,26135.2735,2540.81,9074.49,537.1,19518.72,12948.13,149565.85,307694.43,8294.89
13110.8,73020,70.87,1092.57,185,12,15.42,0.23,3015.48,398,0.0322,2,13,68327.3667,80000,30800,27249,10015,60585.49,70000,104307,39539,13465.54,13782.97,22727.61,0.76,1347.34,0.04,1096.23,670.167,0.0212,0.39,171.21,1751.69,1202.41,0.04,30400.59,51411.08,52896.15,76228.72,14820.1,4175.86,3088.9578,17.08,1226.24,6665.21,6103.62,122897.46,13110.8
20473.42,28557,87.49,1279.59,234,16,14.63,0.26,5323.09,186,0.07,8,8,54528.62,59100,30000,20485,9360,54166.04,60000,45811.15,18786,10201,11130.2077,17873.79,0.6,1698.1,0.078,64.2356,304.8883,0.01,5,72.16,472.92,1056.95,0.04,20659.54,21008.91,21813.6,37064.14,3507.77,129.79,636.62,7.98,438.2144,1277.45,2007.63,45251.06,20473.42
8919.82,30635,74.96,637.13,124.85,14,8.5,0.22,1962.36,179,0.01,1.21,1.78,35947.82,40000,10000,7079,2709,36956.15,40000,15372,6007,3365.52,3713.93,4249.4009,0.43,2636.86,0.26,19.5747,10.77,0.0152,7.8318,63,42.18,501.53,0.05,6350.13,7289.02,8082.96,10071.9,5100.14,5.21,42.68,17.6433,77.61,74.45,819.14,14537.5617,8919.82
7024.63,78934,59.03,540.36,119,13,9.15,0.2,1404.93,216,0.12,1.5,1.38,37478.22,40000,10000,1649.1,489,38982.4,40000,4105,1871,799.4724,584.7,874.51,0.09,36.21,0.0349,0.85,7.5275,0.024,9.8241,82.04,49.61,372.97,0.04,1096.51,1842.53,2262.25,3467.95,140.58,5.66,8.35,14.4916,297.84,184.41,1397.58,4342.39,7024.63
10228.8,20935.91,53.55,1022.88,191,14.22,19.1,0.05,1308.5448,192,0.05,1,2,73596.59,80000,10000,7791,2922,77919.87,80000,24531,9297,4022.09,3769.24,7526.2,0.75,46.16,0.0284,10.17,25.13,0.0124,8.6526,2.25,181.42,28.86,0.0137,7953.24,12364.09,12167.08,23762.98,375.4328,37.89,99.86,12.915,41.45,429.1149,275.08,24884.26,10228.8
13823.63,74058.59,77.23,531.68,179,26,7.9816,0.16,2211.78,224,0.03,4,12,78565.58,80000,1.00E+05,97890,31661,68742.42,70000,274256,96800,48480.29,49410.18,87127.26,0.87,2191.0371,0.01,452.52,2274.67,0.02,601.8194,3378.69,3195.03,10238.93,0.1,115871.78,140743.07,133513.08,215939.44,4805.8,2339,11123.84,3707.8,27094.41,11211.1819,48022.01,322977.6,13823.63
19097.59,6437,86.41,1371.4692,221,13,17,0.25,4774.4,204.57,0.04,6,19,93959.97,1.00E+05,50000,49203,19779,77521.56,80000,235635,93339,23910.65,25292.22,45364.06,0.91,683.37,0.01,0.06,1690.98,0.03,12.7787,498.99,931.99,1928.96,0.04,49628.32,112594.93,123040.5,182680.34,19998.41,229,10514.42,47.92,15399.8,6765.55,36813.73,236161.45,19097.59
14960.58,70665,82.2,623.36,182,24,7.58,0.22,3553.2015,256,0.01,1,9,54231.14,60000,30000,27226,10507,56306.74,60000,101678,40954,13631.5,13594.08,23969.423,0.82,1709.12,0.06,42.45,356.2597,0.0137,8.7343,230.46,681.6623,1372.97,0.05,30999.01,50833.73,50844.24,79771.98,16482.99,388.11,2105.88,6,744.26,2178.75,4157.55,109396.62,14960.58
1740.3,72031,124.31,348.06,14,5,2.8,0.43,748.33,333.89,0.05,1.34,1,38631.9,40000,10000,2587,1113,37816.36,40000,8379,3510,1305.46,1281.74,2487.25,0.25,12.26,0.0355,30.39,1.59,0.0212,7.3123,14.6032,55.852,117.75,0.01,2427.29,4187.5,4191.62,8033.8,630.3568,75.2,6.19,16.1872,16.25,204.96,300.28,7818.76,1740.3
2744.61,72936,85.77,548.92,32,5,6.4,0.16,439.14,222,0.03,2,10,55511.27,60000,20000,10933,4182,52391.87,60000,60009,24289,5353.22,5579.63,10238.37,0.51,671.791,0.0454,139.42,96.852,0.0119,9.2178,176.32,291.95,273.01,0.01,11361.07,28912.55,31096.22,50729.84,1926.57,358.6949,2305.45,0.51,1513.67,2589.18,2837.75,62152.58,2744.61
31024.39,60551.4,71.48,1723.58,434,18,24.11,0.16,4963.9,290,0.03,4,4,52153,60000,30000,24906,13677,62709.44,66400,56450,25191,11192.16,13714.22,23967.61,0.8,175.84,0.01,59.94,199.99,0.01,13.3315,292.04,210.96,3752.26,0.13,26149.18,26326.35,30123.97,51549.98,915.05,380.07,772.48,4.68,1210.84,1617.21,14305.92,56330.61,31024.39
40833.09,98444,76.75,785.25,532,52,10.23,0.14,5716.63,137,0.01,9.29,31,57725.57,60000,160000,153296,54034,63231.55,70000,558535,202561,75736.15,77560.26,94943.04,0.59,16380.13,0.1189,1978.41,12051.33,0.08,5283.2,7355.95,15304.34,24193.47,0.15,169143.81,278963.6,279571.71,375266.39,49228.83,7887.78,41954.94,11459.87,21240.86,36792.9267,71412.51,618800.35,40833.09
17770.3,78934,78.28,1269.31,239.57,14,16.21,0.26,4620.28,220.55,0.03,1.22,1,60145.32,70000,10000,8274.7,2584,57605.63,60000,22767.81,7505,3807.32,4298.84,7520.77,0.75,53,0.01,18.32,32.48,0.0131,8.05,489.9897,61.59,5029.61,0.5,9046.8,11481.88,11196.9479,19987.4643,156.78,113.4492,99.65,11,1043.84,365.47,7253.2314,26217.32,17770.3
19893.56,20639,66.98,602.84,277.93,33,9,0.12,2387.23,201,0.02,2.57,5,119885.06,120000,30000,24514,7895,112394.11,102700,73271,25118,12360.95,12153.48,19522.6102,0.63,3144.3647,0.1,160.8209,844.04,0.03,38,160.59,1294.59,1001.71,0.03,23983.76,36398.28,36872.42,57231.72,9978.85,44.48,1745.98,38,633.39,3598.28,3111.17,75617.06,19893.56
3868.12,42164,61.4,297.55,63,13.17,4.85,0.14,541.54,196,0.14,1,1,39729.15,40000,10000,8710,3328,43608.76,50000,21121,7846,4261.31,4448.29,8315.35,0.83,255.21,0.03,12.4568,7.75,0.0108,6.4396,44.07,87.22,62.8,0.01,8803.01,10384.9028,10682.26,19869.5423,321.5,14.65,91.51,9.1883,226.28,312.12,424.5,22247.65,3868.12
1873.1,42765,62.44,133.79,30,14,3.2903,0.27,505.74,182,0.05,1.18,2,36100.78,40000,10000,3820,1487,36800.62,41800,14646,5770,1892.94,1926.65,3586.47,0.36,164.1,0.02,12.27,14.84,0.0113,3.8249,1.56,40.35,91.18,0.01,3915.19,7222.25,7423.63,13610.19,662.88,80.41,78.46,10.7537,9.16,204.78,280.6,14965.78,1873.1
3676.08,42539,99.35,282.78,37,13,2.85,0.19,698.46,161,0.0355,1.06,2,35515.82,40000,10000,3991,1639,35294.93,40000,12594,5090,1917.37,2082.6443,3854.4,0.39,40.98,0.0321,23.4,13.99,0.0121,5.7676,5.93,51.88,109.1,0.01,3882.61,6156.66,6436.92,12228.21,92.89,42.77,31.71,12.5201,27.9,170.1,329.29,12259.69,3676.08
5545.85,37355,72.02,396.13,77,14,5.5,0.1713,1275.55,182,0.06,2.06,5,52028.1,57200,20000,13505,5323,50860.39,60000,37103,14437,6802.25,6702.85,12192.52,0.61,405.01,0.02,19.3,124.31,0.01,7,239.03,517.94,570.9,0.03,14224.87,18416.37,18686.62,33841.69,787.55,65.6,398.11,16.18,623.84,1370.02,1337.97,38626.34,5545.85
19541.07,33470,90.47,1503.16,216,13,16.62,0.31,6057.73,181,0.03,13,43,82345.3,90000,80000,75384,24067,76157.94,80000,235587,91099.7,36307.33,39076.22,60718.09,0.76,9821.89,0.12,144.61,2221.96,0.03,26.0899,3145.9152,1428.5,17531.5,0.22,86486.3,114016.34,121570.37,177906.29,37746.5799,587.3599,8604.69,24.05,4107.87,5561.24,57888.78,263630.93,19541.07
3709.7976,84501,59.53,109.67,35,19,1.84,0.09,187.53,284.37,0.06,1.35,2.07,46971.55,50000,20000,11275,4267,48310.26,50000,13837,5993.83,5528.83,5746.57,9181.3804,0.51,64.75,0.0218,131.29,77.3493,0.0115,0.58,282.74,584.79,1635.54,0.08,10737.7028,6815.7,7021.33,13345.1153,82.15,150.1,76.19,3.15,481.28,621.59,1977.55,12851.49,3709.7976
14692.2,12977,73.83,1130.17,199,16.46,15.31,0.1648,2938.44,218,0.02,1.32,2,57700.62,60000,10000,3387,1316,57242.21,60000,11342,4310,1799.35,1556.08,3007.56,0.3,289.1803,0.02,18.24,17.08,0.0138,3,62.6445,40.75,165.02,0.02,3396.32,6191.46,5150.69,10070.43,807.53,57.09,40.17,6.36,210.84,149.71,537.73,11209.1,14692.2
34902.6,17325,62.77,1203.54,556,29,19.17,0.1,3490.26,206,0.02,3,6,58967.93,60000,30000,21454,7685,63831.82,70000,72027,27572,10699.9,10754.02,18915.5377,0.63,709.75,0.0379,41.87,244.22,0.01,12.7474,738.19,758.08,2574.2035,0.0884,21554.5,35266.57,36760.28,66195.05,1234.9,60.42,495.4,32.1302,2224.55,1816.54,4997.88,72099.78,34902.6
19599.05,3840,70.25,725.89,279,27,10.33,0.1469,2743.87,256,0.02,7,17,90935.79,1.00E+05,40000,39454,17060,85575.78,90000,131788,54053,19676.3,19778,36066.84,0.9,655.07,0.02,20.33,1631.99,0.0288,0.13,131.58,833.5879,748.85,0.02,40497.28,64399.73,67388.21,122503.68,1421.21,102.31,4955.21,12,373.17,3179.16,2732.19,135707.81,19599.05
26466.53,85541,58.17,827.08,455,32,14.22,0.06,1587.99,350,0.0249,1,1,48556.14,50000,10000,9426,4092,47298.11,51800,16741,7545,4424.78,5001.59,8552.42,0.86,159.23,0.02,236.9913,120.68,0.01,9.5472,122.07,97.79,467.37,0.05,8659.39,7934.92,8651.1347,15313.21,206.32,368.048,153.58,16.6117,341.2,185.91,962.65,15854,26466.53
89333.12,94550,77.34,1823.12,1155,49,23.57,0.18,16079.96,167,0.03,5,20,132256.53,140000,119100,116098,40754,142507.66,129000,264187,90439,56562.29,59535.72,79233.46,0.66,2071.01,0.02,265.73,24457.05,0.2,445.73,3399.99,6225.03,20341.34,0.17,127949.1821,130301.65,133885.38,152794.28,6727.75,787.52,81432.41,1281.96,6228.9,17179.992,34835.66,290897.72,89333.12
65519.48,78934,60.89,1236.22,1076,53,20.3,0.13,8517.53,227.3,0.04,2.42,2,48544.81,50000,50000,47822,16240,48425.0546,50000,83428,27308,23400.38,24421.35,35289.08,0.71,1729.55,0.03,2096.8058,767.84,0.02,115.4969,4004.96,2189.51,20664.62,0.41,49201.84,42162.69,41265.55,61710.6,2801.81,5975.47,1361.91,235.23,7264.34,4078.87,36680.08,89486.6032,65519.48
15607.25,73078,77.3167,1114.8,193,16.45,14.5144,0.21,3277.52,192,0.04,2,19,85049.43,90000,30000,29276,9989,67996.76,75000,201334,75685,15451.6826,15416.45,22061.48,0.74,2332.92,0.08,498.45,1920.09,0.06,0.15,402.52,2060.35,3376.0431,0.06,30961.85,96175.56,105158.52,149297.52,19533.94,4898.33,10109.71,88.61,5366.09,8139.133,17925.11,215800.0689,15607.25
